,+/-,3P,3P%,3PA,3PAr,AST,BLK,Code,DRB,Day,FG,FG%,FGA,FT,FT%,FTA,FTr,Home,Losses,Month,ORB,PF,PTS,STL,Starters MP,TOV,TS%,Wins,Year,eFG%,Date,Checker,Team,Spread,Line
11317,-55,5,0.23809523809523808,21,0.0625,20,1,dalmin,34,15,35,0.4375,80,12,0.6666666666666666,18,0.15,0,26,01,10,16,87,7,35.2,12,0.49476797088262053,14,2017,0.46875,20170115,20170115dalmin,Minnesota, +1,-110
11318,25,9,0.36,25,0.09473684210526316,24,6,laldet,36,15,41,0.43157894736842106,95,11,0.6875,16,0.11578947368421053,0,24,01,10,22,102,6,33.83,7,0.4998039984319874,18,2017,0.4789473684210526,20170115,20170115laldet,Detroit, -2,-110
11319,20,4,0.23529411764705882,17,0.05128205128205128,18,5,memchi,41,15,40,0.5128205128205128,78,24,0.6857142857142857,35,0.3076923076923077,0,21,01,6,14,108,8,29.806666666666665,12,0.5781584582441113,20,2017,0.5384615384615384,20170115,20170115memchi,Chicago, +7.5,-110
11320,20,9,0.32142857142857145,28,0.1,20,4,sacokc,27,15,40,0.4444444444444444,90,33,0.8048780487804879,41,0.36666666666666664,0,17,01,17,28,122,14,30.02333333333333,19,0.564605701592003,24,2017,0.49444444444444446,20170115,20170115sacokc,Oklahoma City, -1.5,-110
11321,-75,12,0.41379310344827586,29,0.14285714285714285,21,7,tornyk,30,15,35,0.4166666666666667,84,19,0.7037037037037037,27,0.2261904761904762,0,22,01,11,16,101,7,21.106666666666662,14,0.5267000417188152,18,2017,0.4880952380952381,20170115,20170115tornyk,New York, +9.5,-110
11322,-50,8,0.32,25,0.09302325581395349,25,4,boscho,32,16,38,0.4418604651162791,86,14,0.8235294117647058,17,0.16279069767441862,0,20,01,10,15,98,4,33.93666666666667,11,0.5241762943945228,20,2017,0.4883720930232558,20170116,20170116boscho,Charlotte, +5,-110
11323,-67,8,0.32,25,0.09090909090909091,28,1,denorl,27,16,45,0.5113636363636364,88,14,0.7777777777777778,18,0.1590909090909091,0,25,01,7,10,112,6,29.78333333333333,14,0.5838198498748958,17,2017,0.5568181818181818,20170116,20170116denorl,Orlando, +5,-110
11324,-181,9,0.225,40,0.08333333333333333,17,4,gswcle,28,16,39,0.3611111111111111,108,20,0.7407407407407407,27,0.18518518518518517,0,10,01,7,27,107,7,27.919999999999998,15,0.4462796129462796,29,2017,0.4027777777777778,20170116,20170116gswcle,Cleveland, +8,-110
11325,-15,10,0.4,25,0.12048192771084337,18,6,indnop,30,16,36,0.43373493975903615,83,13,0.7222222222222222,18,0.1566265060240964,0,25,01,8,17,95,7,25.156666666666663,14,0.5224373075230972,16,2017,0.4939759036144578,20170116,20170116indnop,New Orleans, +5.5,-110
11326,-110,10,0.3333333333333333,30,0.11764705882352941,18,4,lacokc,27,16,36,0.4235294117647059,85,16,0.8421052631578947,19,0.18823529411764706,0,17,01,9,15,98,10,28.166666666666668,15,0.5248500428449014,25,2017,0.4823529411764706,20170116,20170116lacokc,Oklahoma City, +7.5,-110
11327,69,18,0.36,50,0.18,32,11,milphi,45,16,43,0.43,100,32,0.8,40,0.32,0,26,01,16,30,136,8,28.643333333333334,20,0.5782312925170068,12,2017,0.52,20170116,20170116milphi,Philadelphia, +7,-110
11328,5,12,0.375,32,0.13793103448275862,26,3,nykatl,28,16,40,0.45977011494252873,87,16,0.6956521739130435,23,0.1839080459770115,0,17,01,8,15,108,11,32.333333333333336,10,0.5560131795716639,23,2017,0.5287356321839081,20170116,20170116nykatl,Atlanta, -3,-110
11329,25,8,0.34782608695652173,23,0.0898876404494382,22,6,phouta,32,16,41,0.4606741573033708,89,16,0.6666666666666666,24,0.1797752808988764,0,16,01,14,16,106,4,32.07333333333334,8,0.532342306147047,26,2017,0.5056179775280899,20170116,20170116phouta,Utah, -5.5,-110
11330,-95,8,0.3076923076923077,26,0.09090909090909091,22,5,waspor,31,16,37,0.42045454545454547,88,19,0.76,25,0.2159090909090909,0,24,01,14,20,101,6,23.073333333333334,15,0.51010101010101,18,2017,0.4659090909090909,20170116,20170116waspor,Portland, +3.5,-110
11331,50,10,0.5263157894736842,19,0.10869565217391304,18,6,brktor,34,17,48,0.5217391304347826,92,13,0.8125,16,0.14130434782608695,0,13,01,10,19,119,8,27.389999999999997,9,0.6007673667205169,27,2017,0.5760869565217391,20170117,20170117brktor,Toronto, -11,-110
11332,7,17,0.38636363636363635,44,0.14912280701754385,47,4,chidal,39,17,55,0.4824561403508772,114,21,0.8076923076923077,26,0.18421052631578946,0,27,01,8,28,148,9,33.72,20,0.5899234693877551,13,2017,0.5570175438596491,20170117,20170117chidal,Dallas, +6,-110
11333,30,11,0.4230769230769231,26,0.125,29,9,lalden,32,17,50,0.5681818181818182,88,16,0.6153846153846154,26,0.18181818181818182,0,23,01,13,17,127,5,33.14,17,0.6385760257441674,16,2017,0.6306818181818182,20170117,20170117lalden,Denver, +1.5,-110
11334,-30,9,0.23076923076923078,39,0.1,21,3,miahou,38,17,36,0.4,90,22,0.7857142857142857,28,0.24444444444444444,0,11,01,11,16,103,8,29.22333333333334,17,0.5033229085222831,32,2017,0.45,20170117,20170117miahou,Houston, -7.5,-110
11335,-40,6,0.46153846153846156,13,0.0821917808219178,26,6,sasmin,33,17,36,0.4931506849315068,73,36,0.8780487804878049,41,0.4931506849315068,0,27,01,6,22,114,5,36.763333333333335,18,0.6260984182776802,14,2017,0.5342465753424658,20170117,20170117sasmin,Minnesota, +11,-110
11336,55,10,0.4,25,0.10989010989010989,27,8,bosnyk,39,18,46,0.5054945054945055,91,15,0.8333333333333334,18,0.16483516483516483,0,24,01,18,24,117,2,23.08666666666667,14,0.5913869793772746,18,2017,0.5604395604395604,20170118,20170118bosnyk,New York, +8,-110
11337,-122,8,0.22857142857142856,35,0.08163265306122448,22,14,chopor,39,18,33,0.336734693877551,98,11,1.0,11,0.11224489795918367,0,25,01,17,11,85,10,30.79,17,0.4132633216647219,18,2017,0.37755102040816324,20170118,20170118chopor,Portland, +4.5,-110
11338,-115,6,0.24,25,0.07692307692307693,22,4,detatl,24,18,30,0.38461538461538464,78,29,0.7837837837837838,37,0.3717948717948718,0,17,01,8,21,95,1,21.743333333333332,12,0.5038184132371659,24,2017,0.4230769230769231,20170118,20170118detatl,Atlanta, -1.5,-110
11339,-105,8,0.2857142857142857,28,0.08888888888888889,23,6,gswokc,23,18,38,0.4222222222222222,90,16,0.8421052631578947,19,0.17777777777777778,0,18,01,13,22,100,11,29.919999999999998,18,0.508336722244815,25,2017,0.4666666666666667,20170118,20170118gswokc,Oklahoma City, +12.5,-110
11340,-83,7,0.21875,32,0.06666666666666667,26,8,houmil,41,18,41,0.3904761904761905,105,13,0.8125,16,0.12380952380952381,0,20,01,15,14,102,10,30.869999999999997,18,0.45519457336665475,20,2017,0.4238095238095238,20170118,20170118houmil,Milwaukee, +6.5,-110
11341,-100,11,0.34375,32,0.125,18,5,noporl,43,18,39,0.4431818181818182,88,9,0.8181818181818182,11,0.10227272727272728,0,26,01,4,14,98,6,24.346666666666668,18,0.5277897457992244,17,2017,0.5056818181818182,20170118,20170118noporl,Orlando, +5,-110
11342,-25,6,0.25,24,0.06976744186046512,17,2,phitor,31,18,34,0.3953488372093023,86,15,0.6521739130434783,23,0.1744186046511628,0,13,01,12,24,89,10,28.32666666666667,9,0.46296296296296297,28,2017,0.43023255813953487,20170118,20170118phitor,Toronto, -5.5,-110
11343,30,7,0.3333333333333333,21,0.09333333333333334,22,3,sacind,24,18,39,0.52,75,21,0.84,25,0.28,0,19,01,8,21,106,11,30.606666666666673,14,0.6162790697674418,21,2017,0.5666666666666667,20170118,20170118sacind,Indiana, +1,-110
11344,-15,8,0.32,25,0.0963855421686747,20,1,wasmem,28,18,33,0.39759036144578314,83,27,0.7941176470588235,34,0.3253012048192771,0,18,01,17,20,101,8,30.586666666666662,12,0.5155165373621886,25,2017,0.4457831325301205,20170118,20170118wasmem,Memphis, +3,-110
11345,-75,4,0.21052631578947367,19,0.047058823529411764,23,4,clepho,31,19,37,0.43529411764705883,85,25,0.8064516129032258,31,0.29411764705882354,0,28,01,15,22,103,10,33.480000000000004,14,0.5221005677210057,13,2017,0.4588235294117647,20170119,20170119clepho,Phoenix, +11.5,-110
11346,15,5,0.3125,16,0.05952380952380952,25,2,lacmin,30,19,40,0.47619047619047616,84,19,0.76,25,0.2261904761904762,0,28,01,13,21,104,3,32.123333333333335,13,0.5473684210526316,14,2017,0.5059523809523809,20170119,20170119lacmin,Minnesota, +2,-110
11347,-20,14,0.3888888888888889,36,0.17073170731707318,17,3,miadal,28,19,37,0.45121951219512196,82,7,0.6363636363636364,11,0.08536585365853659,0,27,01,5,20,95,4,32.61333333333334,9,0.5469829571625978,14,2017,0.5365853658536586,20170119,20170119miadal,Dallas, +1.5,-110
11348,15,13,0.40625,32,0.14772727272727273,29,5,nykwas,30,19,44,0.5,88,12,0.8571428571428571,14,0.13636363636363635,0,19,01,10,19,113,7,34.12333333333334,15,0.6000424808836023,22,2017,0.5738636363636364,20170119,20170119nykwas,Washington, -2,-110
11349,-70,10,0.3225806451612903,31,0.10989010989010989,27,7,sasden,32,19,37,0.4065934065934066,91,20,0.7692307692307693,26,0.21978021978021978,0,23,01,11,19,104,5,32.44333333333334,15,0.5076142131979695,17,2017,0.46153846153846156,20170119,20170119sasden,Denver, +12.5,-110
11350,-45,7,0.25,28,0.08641975308641975,18,5,atlchi,29,20,34,0.41975308641975306,81,18,0.9473684210526315,19,0.2222222222222222,0,22,01,12,17,93,12,22.216666666666665,24,0.520367054610564,21,2017,0.46296296296296297,20170120,20170120atlchi,Chicago, +5,-110
11351,-175,7,0.23333333333333334,30,0.08139534883720931,10,5,chotor,25,20,29,0.3372093023255814,86,13,0.9285714285714286,14,0.1511627906976744,0,14,01,8,20,78,7,28.383333333333333,12,0.42317708333333337,28,2017,0.37790697674418605,20170120,20170120chotor,Toronto, PK,-110
11352,25,8,0.34782608695652173,23,0.0963855421686747,17,5,daluta,38,20,38,0.4578313253012048,83,28,0.717948717948718,39,0.3373493975903614,0,16,01,15,26,112,8,34.92,14,0.5591054313099042,27,2017,0.5060240963855421,20170120,20170120daluta,Utah, -5.5,-110
11353,85,15,0.39473684210526316,38,0.16853932584269662,30,7,hougsw,33,20,47,0.5280898876404494,89,16,0.7619047619047619,21,0.1797752808988764,0,5,01,8,18,125,8,30.970000000000006,14,0.6361970684039089,37,2017,0.6123595505617978,20170120,20170120hougsw,Golden State, -4.5,-110
11354,-50,9,0.375,24,0.10843373493975904,25,6,lalind,30,20,35,0.42168674698795183,83,18,0.72,25,0.21686746987951808,0,19,01,8,12,97,19,31.329999999999995,20,0.5159574468085106,22,2017,0.4759036144578313,20170120,20170120lalind,Indiana, -3,-110
11355,-66,6,0.1875,32,0.06896551724137931,19,7,memsac,35,20,36,0.41379310344827586,87,27,0.7105263157894737,38,0.3103448275862069,0,25,01,6,25,105,11,27.509999999999998,11,0.5061704589278828,16,2017,0.4482758620689655,20170120,20170120memsac,Sacramento, +7,-110
11356,145,15,0.5,30,0.18072289156626506,24,6,nopbrk,43,20,48,0.5783132530120482,83,32,0.9142857142857143,35,0.3855421686746988,0,33,01,9,20,143,5,23.186666666666667,16,0.7266260162601625,8,2017,0.6686746987951807,20170120,20170120nopbrk,Brooklyn, +10,-110
11357,-80,10,0.4,25,0.12048192771084337,21,3,orlmil,30,20,34,0.40963855421686746,83,18,0.6923076923076923,26,0.21686746987951808,0,21,01,10,25,96,6,29.880000000000003,12,0.5082592121982211,20,2017,0.46987951807228917,20170120,20170120orlmil,Milwaukee, -2.5,-110
11358,-5,6,0.3157894736842105,19,0.06741573033707865,16,6,phipor,34,20,33,0.3707865168539326,89,20,0.7142857142857143,28,0.2247191011235955,0,26,01,12,20,92,8,31.71666666666667,13,0.454007106198184,18,2017,0.4044943820224719,20170120,20170120phipor,Portland, -1.5,-110
11359,-85,12,0.41379310344827586,29,0.15384615384615385,27,6,atlphi,32,21,33,0.4230769230769231,78,15,0.8333333333333334,18,0.19230769230769232,0,26,01,7,19,93,8,32.74,22,0.5412011173184358,15,2017,0.5,20170121,20170121atlphi,Philadelphia, +9.5,-110
11360,20,10,0.4,25,0.10869565217391304,26,4,bospor,28,21,43,0.4673913043478261,92,31,0.8611111111111112,36,0.33695652173913043,0,27,01,9,26,127,12,33.483333333333334,14,0.5888353115727003,18,2017,0.5217391304347826,20170121,20170121bospor,Portland, +8,-110
11361,-15,9,0.34615384615384615,26,0.10714285714285714,20,5,chisac,31,21,37,0.44047619047619047,84,16,0.7619047619047619,21,0.19047619047619047,0,26,01,9,23,99,7,30.02666666666667,9,0.5308880308880309,16,2017,0.49404761904761907,20170121,20170121chisac,Sacramento, +6,-110
11362,-35,17,0.4146341463414634,41,0.19318181818181818,30,3,chobrk,36,21,38,0.4318181818181818,88,12,0.8,15,0.13636363636363635,0,33,01,4,17,105,9,27.43,12,0.5549682875264271,9,2017,0.5284090909090909,20170121,20170121chobrk,Brooklyn, +12,-110
11363,15,10,0.38461538461538464,26,0.10416666666666667,32,6,clesas,36,21,48,0.5,96,12,0.8571428571428571,14,0.125,0,9,01,10,22,118,6,35.74666666666667,13,0.5775254502740799,33,2017,0.5520833333333334,20170121,20170121clesas,San Antonio, +2,-110
11364,-125,10,0.3125,32,0.10416666666666667,23,2,denlac,25,21,40,0.4166666666666667,96,8,1.0,8,0.08333333333333333,0,15,01,10,23,98,5,26.296666666666663,7,0.49236334405144694,29,2017,0.46875,20170121,20170121denlac,L.A. Clippers, +3.5,-110
11365,-5,8,0.3076923076923077,26,0.08791208791208792,23,3,detwas,34,21,39,0.42857142857142855,91,26,0.7878787878787878,33,0.2857142857142857,0,19,01,13,22,112,12,34.75333333333334,11,0.530705079605762,23,2017,0.4725274725274725,20170121,20170121detwas,Washington, +1.5,-110
11366,120,16,0.38095238095238093,42,0.2,27,6,memhou,42,21,41,0.5125,80,21,0.84,25,0.2625,0,13,01,6,25,119,13,30.130000000000003,14,0.6538461538461539,33,2017,0.6125,20170121,20170121memhou,Houston, -1,-110
11367,-60,6,0.3333333333333333,18,0.0759493670886076,17,2,miamil,29,21,33,0.4177215189873418,79,25,0.78125,32,0.31645569620253167,0,22,01,12,18,97,6,27.849999999999994,11,0.5210571551353674,20,2017,0.45569620253164556,20170121,20170121miamil,Milwaukee, +1.5,-110
11368,10,9,0.375,24,0.10588235294117647,15,4,nykpho,30,21,37,0.43529411764705883,85,24,0.8888888888888888,27,0.2823529411764706,0,29,01,14,18,107,9,31.686666666666667,13,0.5522295623451693,13,2017,0.48823529411764705,20170121,20170121nykpho,Phoenix, +5.5,-110
11369,-41,10,0.5,20,0.12987012987012986,17,3,utaind,33,21,39,0.5064935064935064,77,12,0.7058823529411765,17,0.15584415584415584,0,20,01,4,23,100,10,30.47666666666667,16,0.5918560606060606,22,2017,0.5714285714285714,20170121,20170121utaind,Indiana, +6,-110
11370,-245,3,0.14285714285714285,21,0.0410958904109589,11,4,dallal,27,22,28,0.3835616438356164,73,14,0.8235294117647058,17,0.1917808219178082,0,31,01,5,20,73,3,25.0,17,0.45352882703777336,16,2017,0.4041095890410959,20170122,20170122dallal,L.A. Lakers, +5.5,-110
11371,-21,11,0.34375,32,0.10476190476190476,33,7,minden,37,22,55,0.5238095238095238,105,23,0.8518518518518519,27,0.21904761904761905,0,25,01,15,20,144,7,33.67666666666666,20,0.6160164271047228,17,2017,0.5761904761904761,20170122,20170122minden,Denver, +4.5,-110
11372,100,19,0.4523809523809524,42,0.21348314606741572,27,4,orlgsw,39,22,42,0.47191011235955055,89,15,0.7894736842105263,19,0.16853932584269662,0,6,01,13,15,118,8,29.173333333333336,18,0.6059983566146261,37,2017,0.5786516853932584,20170122,20170122orlgsw,Golden State, -12.5,-110
11373,60,9,0.4090909090909091,22,0.11392405063291139,20,1,torpho,38,22,40,0.5063291139240507,79,26,0.9285714285714286,28,0.3291139240506329,0,29,01,7,28,115,6,30.453333333333337,15,0.6296539640823479,14,2017,0.5632911392405063,20170122,20170122torpho,Phoenix, +11.5,-110
11374,50,14,0.5833333333333334,24,0.16666666666666666,23,8,atllac,36,23,42,0.5,84,17,0.7727272727272727,22,0.20238095238095238,0,16,01,10,19,115,4,33.92333333333333,11,0.613791631084543,29,2017,0.5833333333333334,20170123,20170123atllac,L.A. Clippers, +7,-110
11375,130,9,0.4090909090909091,22,0.09473684210526316,22,5,brksas,37,23,45,0.47368421052631576,95,13,0.8125,16,0.1368421052631579,0,9,01,13,17,112,7,29.129999999999995,8,0.5488043904351234,34,2017,0.5210526315789473,20170123,20170123brksas,San Antonio, -12,-110
11376,50,10,0.4,25,0.125,22,3,chowas,42,23,43,0.5375,80,13,0.7647058823529411,17,0.1625,0,20,01,5,23,109,5,34.78333333333333,14,0.6229995427526291,23,2017,0.6,20170123,20170123chowas,Washington, +4,-110
11377,25,9,0.42857142857142855,21,0.10975609756097561,25,3,detsac,33,23,40,0.4878048780487805,82,20,0.7692307692307693,26,0.24390243902439024,0,27,01,10,15,109,10,26.576666666666664,14,0.5832619863013698,16,2017,0.5426829268292683,20170123,20170123detsac,Sacramento, +5,-110
11378,30,8,0.36363636363636365,22,0.10526315789473684,19,7,indnyk,37,23,35,0.4605263157894737,76,31,0.8857142857142857,35,0.40789473684210525,0,26,01,6,21,109,8,27.156666666666666,14,0.5962800875273523,19,2017,0.5131578947368421,20170123,20170123indnyk,New York, -6.5,-110
11379,-15,8,0.26666666666666666,30,0.09090909090909091,27,4,miagsw,36,23,41,0.4659090909090909,88,12,0.6,20,0.13636363636363635,0,6,01,7,20,102,9,35.11333333333333,14,0.5268595041322314,38,2017,0.5113636363636364,20170123,20170123miagsw,Golden State, -11,-110
11380,-55,18,0.4090909090909091,44,0.19148936170212766,43,6,milhou,36,23,47,0.5,94,36,0.8181818181818182,44,0.3829787234042553,0,14,01,5,27,148,18,38.31666666666666,33,0.652787579393084,33,2017,0.5957446808510638,20170123,20170123milhou,Houston, -5,-110
11381,-10,15,0.40540540540540543,37,0.16129032258064516,24,3,nopcle,34,23,43,0.46236559139784944,93,21,0.84,25,0.22580645161290322,0,12,01,11,20,122,6,35.743333333333325,11,0.5865384615384616,30,2017,0.543010752688172,20170123,20170123nopcle,Cleveland, -6.5,-110
11382,10,6,0.3,20,0.07228915662650602,17,6,utaokc,37,23,36,0.43373493975903615,83,19,0.76,25,0.2289156626506024,0,19,01,8,23,97,6,30.65333333333333,10,0.5159574468085106,25,2017,0.46987951807228917,20170123,20170123utaokc,Oklahoma City, +6,-110
11383,-50,7,0.3181818181818182,22,0.08235294117647059,19,3,denuta,32,24,35,0.4117647058823529,85,16,0.7619047619047619,21,0.18823529411764706,0,17,01,8,21,93,6,27.78666666666667,11,0.493421052631579,29,2017,0.45294117647058824,20170124,20170124denuta,Utah, +2,-110
11384,40,7,0.3181818181818182,22,0.09090909090909091,12,6,orlchi,38,24,35,0.45454545454545453,77,23,0.7666666666666667,30,0.2987012987012987,0,23,01,6,19,100,13,29.70333333333333,13,0.5543237250554324,22,2017,0.5,20170124,20170124orlchi,Chicago, -2.5,-110
11385,-55,18,0.5294117647058824,34,0.2535211267605634,17,1,philac,35,24,33,0.4647887323943662,71,26,0.6341463414634146,41,0.36619718309859156,0,16,01,11,22,110,4,30.560000000000002,17,0.6176999101527404,30,2017,0.5915492957746479,20170124,20170124philac,L.A. Clippers, -2,-110
11386,5,6,0.35294117647058826,17,0.07142857142857142,24,4,phomin,32,24,44,0.5238095238095238,84,18,0.75,24,0.21428571428571427,0,28,01,10,21,112,8,35.75,15,0.5922165820642978,16,2017,0.5595238095238095,20170124,20170124phomin,Minnesota, +1,-110
11387,10,7,0.2916666666666667,24,0.08235294117647059,20,6,torsas,30,24,38,0.4470588235294118,85,25,0.7575757575757576,33,0.29411764705882354,0,9,01,6,18,108,7,28.32,12,0.5426045016077171,35,2017,0.48823529411764705,20170124,20170124torsas,San Antonio, -2.5,-110
11388,-75,10,0.30303030303030304,33,0.11904761904761904,24,3,wasbos,24,24,38,0.4523809523809524,84,22,0.9166666666666666,24,0.2619047619047619,0,17,01,8,20,108,10,27.773333333333333,13,0.5710659898477157,26,2017,0.5119047619047619,20170124,20170124wasbos,Boston, -1,-110
11389,-83,16,0.32,50,0.1509433962264151,42,6,boshou,32,25,46,0.4339622641509434,106,43,0.7543859649122807,57,0.4056603773584906,0,15,01,6,21,151,10,36.739999999999995,27,0.5759841318278913,33,2017,0.5094339622641509,20170125,20170125boshou,Houston, -2.5,-110
11390,15,11,0.4782608695652174,23,0.13253012048192772,23,6,brkmia,34,25,40,0.4819277108433735,83,18,0.72,25,0.21686746987951808,0,30,01,6,25,109,7,26.51666666666667,10,0.5797872340425532,15,2017,0.5481927710843374,20170125,20170125brkmia,Miami, -4,-110
11391,25,17,0.5666666666666667,30,0.20481927710843373,29,5,chiatl,33,25,43,0.5180722891566265,83,16,0.8421052631578947,19,0.1927710843373494,0,19,01,6,20,119,5,33.75333333333333,13,0.6512697022767076,26,2017,0.6204819277108434,20170125,20170125chiatl,Atlanta, -1.5,-110
11392,50,11,0.39285714285714285,28,0.13414634146341464,23,14,chogsw,36,25,39,0.47560975609756095,82,24,0.8888888888888888,27,0.2926829268292683,0,7,01,5,19,113,7,30.98333333333333,12,0.6018321261184492,38,2017,0.5426829268292683,20170125,20170125chogsw,Golden State, -9,-110
11393,20,11,0.3548387096774194,31,0.11578947368421053,29,3,clesac,36,25,43,0.45263157894736844,95,19,0.8636363636363636,22,0.2,0,27,01,11,28,116,13,34.3,11,0.554069545280856,17,2017,0.5105263157894737,20170125,20170125clesac,Sacramento, +11,-110
11394,-40,7,0.30434782608695654,23,0.07608695652173914,17,2,dalnyk,37,25,39,0.42391304347826086,92,10,0.8333333333333334,12,0.10869565217391304,0,26,01,18,21,95,4,30.77666666666666,18,0.48828125,20,2017,0.46195652173913043,20170125,20170125dalnyk,New York, +2.5,-110
11395,-10,10,0.29411764705882354,34,0.10869565217391304,16,4,memtor,32,25,39,0.42391304347826086,92,11,0.5789473684210527,19,0.11956521739130435,0,17,01,13,22,99,6,29.413333333333334,8,0.49322439218812275,28,2017,0.4782608695652174,20170125,20170125memtor,Toronto, +6,-110
11396,25,12,0.46153846153846156,26,0.16,32,4,milphi,34,25,40,0.5333333333333333,75,22,0.88,25,0.29333333333333333,0,27,01,9,21,114,9,29.03333333333333,21,0.6627906976744186,16,2017,0.6133333333333333,20170125,20170125milphi,Philadelphia, +11.5,-110
11397,45,10,0.37037037037037035,27,0.10989010989010989,24,11,nopokc,43,25,42,0.46153846153846156,91,20,0.7142857142857143,28,0.21978021978021978,0,19,01,12,18,114,6,31.723333333333336,16,0.5516840882694541,26,2017,0.5164835164835165,20170125,20170125nopokc,Oklahoma City, -1.5,-105
11398,-35,11,0.36666666666666664,30,0.11702127659574468,16,9,porlal,37,25,37,0.39361702127659576,94,13,0.9285714285714286,14,0.13829787234042554,0,32,01,14,17,98,5,21.14666666666667,13,0.48921725239616615,16,2017,0.4521276595744681,20170125,20170125porlal,L.A. Lakers, +10,-110
11399,-35,10,0.4166666666666667,24,0.11235955056179775,21,2,denpho,20,26,48,0.5393258426966292,89,14,0.8235294117647058,17,0.15730337078651685,0,30,01,8,26,120,8,26.626666666666665,11,0.6218905472636815,15,2017,0.5955056179775281,20170126,20170126denpho,Phoenix, +3.5,-110
11400,30,10,0.5555555555555556,18,0.12345679012345678,21,4,minind,38,26,42,0.5185185185185185,81,15,0.8823529411764706,17,0.18518518518518517,0,22,01,6,22,109,7,33.376666666666665,18,0.6159584086799277,22,2017,0.5802469135802469,20170126,20170126minind,Indiana, +3.5,-110
11401,-55,11,0.4230769230769231,26,0.13095238095238096,17,2,okcdal,28,26,38,0.4523809523809524,84,11,0.8461538461538461,13,0.13095238095238096,0,29,01,8,26,98,10,28.72333333333333,12,0.5461435577351761,16,2017,0.5178571428571429,20170126,20170126okcdal,Dallas, +8,-110
11402,-40,4,0.2857142857142857,14,0.047619047619047616,13,2,utalal,38,26,36,0.42857142857142855,84,12,0.9230769230769231,13,0.14285714285714285,0,33,01,10,24,88,5,22.043333333333333,12,0.49041462327240304,16,2017,0.4523809523809524,20170126,20170126utalal,L.A. Lakers, +13,-110
11403,130,13,0.41935483870967744,31,0.14606741573033707,26,10,atlwas,39,27,43,0.48314606741573035,89,13,0.6842105263157895,19,0.14606741573033707,0,20,01,13,24,112,12,28.626666666666665,18,0.5751848808545604,25,2017,0.5561797752808989,20170127,20170127atlwas,Washington, +4,-110
11404,-150,9,0.36,25,0.10344827586206896,29,2,bosorl,31,27,38,0.4367816091954023,87,13,0.7222222222222222,18,0.14942528735632185,0,29,01,7,15,98,7,24.573333333333334,11,0.5162241887905604,18,2017,0.4885057471264368,20170127,20170127bosorl,Orlando, +9,-110
11405,60,9,0.375,24,0.10112359550561797,25,2,chimia,33,27,41,0.4606741573033708,89,9,0.8181818181818182,11,0.10112359550561797,0,30,01,7,17,100,14,29.953333333333337,10,0.5328218243819267,16,2017,0.5112359550561798,20170127,20170127chimia,Miami, +6,-110
11406,-40,16,0.48484848484848486,33,0.1839080459770115,23,2,clebrk,33,27,43,0.4942528735632184,87,14,0.875,16,0.16091954022988506,0,36,01,4,15,116,9,26.81333333333334,10,0.6167588260314759,9,2017,0.5862068965517241,20170127,20170127clebrk,Brooklyn, +14.5,-110
11407,-20,13,0.52,25,0.18571428571428572,22,1,indsac,33,27,35,0.5,70,28,0.7777777777777778,36,0.4,0,27,01,10,30,111,7,35.97666666666667,19,0.646551724137931,18,2017,0.5928571428571429,20170127,20170127indsac,Sacramento, +4.5,-110
11408,-80,12,0.42857142857142855,28,0.1411764705882353,20,4,nopsas,32,27,33,0.38823529411764707,85,25,0.8620689655172413,29,0.29411764705882354,0,9,01,12,13,103,10,28.53,12,0.5268003273322422,36,2017,0.4588235294117647,20170127,20170127nopsas,San Antonio, -6,-110
11409,-15,13,0.35135135135135137,37,0.14444444444444443,18,4,nykcho,38,27,40,0.4444444444444444,90,14,0.9333333333333333,15,0.15555555555555556,0,23,01,9,16,107,5,31.663333333333334,13,0.5538302277432713,23,2017,0.5166666666666667,20170127,20170127nykcho,Charlotte, PK,-110
11410,25,12,0.3870967741935484,31,0.14814814814814814,25,4,phihou,35,27,42,0.5185185185185185,81,27,0.9642857142857143,28,0.3333333333333333,0,15,01,6,29,123,10,36.480000000000004,23,0.6590227175310759,34,2017,0.5925925925925926,20170127,20170127phihou,Houston, -8,-110
11411,-15,9,0.34615384615384615,26,0.11688311688311688,24,5,pormem,32,27,37,0.4805194805194805,77,26,0.7878787878787878,33,0.33766233766233766,0,20,01,10,19,109,6,30.78,11,0.5954982517482518,27,2017,0.538961038961039,20170127,20170127pormem,Memphis, +1,-110
11412,-80,7,0.30434782608695654,23,0.0875,19,7,tormil,31,27,31,0.3875,80,17,0.7083333333333334,24,0.2125,0,24,01,12,22,86,6,27.17333333333333,19,0.4748233215547703,21,2017,0.43125,20170127,20170127tormil,Milwaukee, +4,-110
11413,15,11,0.4074074074074074,27,0.13924050632911392,27,5,chosac,30,28,41,0.5189873417721519,79,16,0.6153846153846154,26,0.20253164556962025,0,28,01,8,23,109,6,27.23666666666666,9,0.602609464838567,18,2017,0.5886075949367089,20170128,20170128chosac,Sacramento, +6.5,-110
11414,-230,12,0.42857142857142855,28,0.14634146341463414,24,2,gswlac,24,28,36,0.43902439024390244,82,14,0.6363636363636364,22,0.17073170731707318,0,17,01,8,18,98,7,24.39,14,0.5344677137870855,30,2017,0.5121951219512195,20170128,20170128gswlac,L.A. Clippers, +11.5,-110
